Total Unsigned Flux (Mx),GWILL (Mm),Average Gradient across PIL (G),Effective Separation (pixels),PIL Length (Mm),Label
2.9e+22,2280.61,21.4452,44.2389,106.346,0
2.87e+22,2434.35,24.1974,46.8006,100.604,0
2.85e+22,2035.1,23.1232,46.3811,88.0113,0
2.82e+22,2039.84,21.9762,45.9382,92.8205,0
2.79e+22,2228.6,23.7909,46.973,93.6743,0
2.77e+22,1672.83,18.0457,49.6468,92.6995,0
2.74e+22,1966.43,18.4702,50.3324,106.465,0
2.72e+22,1905.05,18.2928,53.3659,104.142,0
2.68e+22,1759.03,18.4132,54.6036,95.5309,0
2.69e+22,1625.79,17.36,53.7937,93.6516,0
2.69e+22,1599.09,18.3201,55.9261,87.2861,0
2.68e+22,1565.01,18.4964,57.9764,84.6114,0
2.67e+22,1728.52,18.9201,59.7787,91.3587,0
2.61e+22,1480.46,16.5307,60.1361,89.5581,0
2.6e+22,1457.79,15.3409,61.5631,95.0262,0
2.55e+22,1559.53,16.0313,60.478,97.2805,0
2.52e+22,1623.53,16.5236,59.4673,98.255,0
2.46e+22,1224.31,11.0461,57.533,110.836,0
2.43e+22,1303.77,12.7482,61.4067,102.271,0
2.42e+22,1738.84,12.3869,63.4165,140.377,0
2.4e+22,1394.94,14.0604,63.9955,99.2103,0
2.42e+22,1565.25,16.4583,64.9054,95.1041,0
2.36e+22,1396.16,13.6599,63.8382,102.209,0
2.35e+22,1242.42,15.2453,66.6181,81.4953,0
2.34e+22,1242.91,14.2874,67.4663,86.9937,0
2.35e+22,2115.09,13.5947,68.7259,155.582,0
2.32e+22,2180.21,12.06,68.5472,180.78,0
2.32e+22,2194.37,11.8788,68.6502,184.73,0
2.3e+22,2186.07,11.8917,69.3234,183.832,0
2.26e+22,2265.85,11.8378,70.0204,191.408,0
1.02e+21,20.0716,32.586999999999996,101.495,1.61919,0
1.96e+21,51.6026,6.87175,68.9582,5.33972,0
2.17e+21,20.5024,12.3961,54.8267,2.95746,0
2.37e+21,94.5766,17.6491,61.2305,6.9558,0
2.56e+21,243.552,5.3943900000000005,54.1076,7.75001,0
2.69e+21,523.313,9.663910000000001,63.9433,11.361,0
2.92e+21,471.242,6.93245,69.3251,18.0381,0
3.72e+21,644.452,13.5968,59.9963,22.2224,0
5.88e+21,2137.41,31.426,60.6811,68.098,0
6.82e+21,1986.84,46.0622,57.1405,51.6215,0
7.53e+21,2668.95,26.1248,54.9312,86.1841,0
8.33e+21,3054.02,29.0001,52.9759,116.172,0
9.12e+21,3810.78,31.3872,48.4084,118.371,0
9.54e+21,2879.93,38.4886,44.5467,88.3576,0
1.02e+22,2494.45,30.968000000000004,36.7898,111.433,0
1.02e+22,3045.65,26.2888,44.6651,142.759,0
1.05e+22,1589.53,32.1935,48.8852,107.123,0
1.07e+22,2046.45,32.594,47.0987,129.129,0
1.08e+22,1896.71,22.3852,51.0037,142.083,0
1.09e+22,2385.77,21.3342,55.7383,160.749,0
1.09e+22,1198.53,14.8384,58.5866,119.972,0
1.09e+22,1052.34,15.8481,59.9669,115.289,0
1.11e+22,2124.26,13.3493,60.9702,216.509,0
1.11e+22,1709.19,14.8416,60.3079,152.009,0
1.11e+22,2230.89,9.990039999999999,61.5326,183.02,0
1.1e+22,1579.74,9.12785,69.4592,127.148,0
1.11e+22,1075.05,9.8114,70.3822,91.5776,0
1.11e+22,1446.87,11.244000000000002,73.2915,129.27,0
1.11e+22,1267.06,12.1893,76.5237,118.867,0
1.12e+22,1621.43,12.4244,71.4995,120.937,0
1.12e+22,1866.45,11.7392,67.3363,133.648,0
1.12e+22,2290.72,11.1926,69.1119,134.22799999999998,0
1.12e+22,1902.09,10.6595,74.9293,137.433,0
1.14e+22,2590.02,13.4072,74.7985,146.631,0
1.19e+22,1848.39,13.9654,71.7764,119.677,0
1.21e+22,921.916,17.0659,69.7443,91.5189,0
1.19e+22,948.171,13.8401,69.503,86.3575,0
1.17e+22,538.23,17.6635,71.1158,47.8865,0
1.13e+22,380.632,15.4448,74.7945,39.4473,0
1.1e+22,949.32,10.0735,77.3693,97.7664,0
1.06e+22,456.25,10.9796,88.4063,63.2517,0
1.04e+22,676.507,11.2397,91.3944,59.7943,0
1e+22,1081.01,9.64912,92.8727,82.0744,0
9.77e+21,831.3839999999999,9.71008,95.5042,58.2728,0
9.63e+21,882.445,7.21325,98.7517,63.1215,0
9.18e+21,224.198,11.3139,103.167,22.911,0
9.06e+21,177.43,13.1711,101.997,19.1687,0
8.87e+21,268.046,14.2671,101.817,24.2056,0
8.7e+21,369.765,13.9801,99.7697,26.1566,0
8.58e+21,873.01,9.78562,107.814,68.3545,0
8.05e+21,669.316,9.25624,109.048,47.2584,0
7.79e+21,984.024,11.0737,114.412,55.403,0
7.79e+21,984.024,11.0737,114.412,55.403,0
7.79e+21,984.024,11.0737,114.412,55.403,0
7.79e+21,984.024,11.0737,114.412,55.403,0
1.39e+22,1453.15,26.0849,58.1106,55.7085,0
1.39e+22,1716.8,16.3661,58.9226,104.9,0
1.43e+22,1840.41,18.7329,62.0042,98.2449,0
1.41e+22,1742.71,18.2063,59.1866,95.7204,0
1.42e+22,1878.78,17.0842,59.1353,109.972,0
1.45e+22,1936.22,21.5814,58.0822,89.7171,0
1.44e+22,2232.99,17.2979,56.7732,129.09,0
1.44e+22,1697.58,17.4847,54.0202,97.0892,0
1.43e+22,1700.68,16.2872,55.0859,104.418,0
1.41e+22,1722.08,16.3159,53.0011,105.546,0
1.39e+22,1826.69,15.7876,51.1692,115.704,0
1.4e+22,1992.68,15.9513,51.4888,124.923,0
1.38e+22,1717.25,16.4414,50.956,104.447,0
1.38e+22,976.335,14.7398,52.4683,66.238,0
1.36e+22,841.684,21.0141,53.483,40.0533,0
1.35e+22,793.431,15.1804,52.5945,52.2668,0
1.34e+22,615.271,21.9918,53.3053,27.9773,0
1.34e+22,632.951,17.6932,52.3428,35.7737,0
1.34e+22,701.4019999999998,27.361,47.2076,25.6351,0
1.35e+22,836.212,19.1907,48.0325,43.5738,0
1.33e+22,915.545,23.5659,46.4713,38.8504,0
1.34e+22,915.282,20.9173,46.1587,43.7572,0
1.31e+22,969.723,12.4936,46.542,77.6176,0
1.32e+22,456.309,27.8132,47.347,16.4062,0
1.3e+22,499.151,30.1669,48.7656,16.5463,0
1.31e+22,453.951,33.2151,50.7035,13.667,0
1.29e+22,533.832,43.2242,49.1171,12.3503,0
1.3e+22,429.635,32.8749,51.1887,13.0688,0
1.31e+22,944.16,17.0607,49.7086,55.3412,0
1.33e+22,675.941,14.5543,49.0776,46.4427,0
1.3e+22,707.5319999999998,15.3683,45.2813,46.0384,0
1.29e+22,379.817,33.2014,44.7025,11.4398,0
1.28e+22,475.3130000000001,35.3059,44.471,13.4627,0
1.28e+22,388.122,28.7485,45.2208,13.5006,0
1.27e+22,426.305,38.8249,43.7051,10.9802,0
1.28e+22,537.436,42.135,45.07,12.7551,0
1.28e+22,473.122,33.0277,45.1123,14.325,0
1.27e+22,449.952,25.1269,45.163,17.9072,0
1.28e+22,373.622,20.2561,44.9393,18.4449,0
1.27e+22,494.99,19.1806,45.341,25.8068,0
1.26e+22,488.556,17.5782,44.1512,27.7933,0
1.25e+22,455.095,13.1746,45.0705,34.5434,0
1.24e+22,523.42,16.0763,45.45,32.5585,0
1.23e+22,445.982,12.665,45.8044,35.2137,0
1.23e+22,404.766,11.0662,45.6402,36.5768,0
1.23e+22,496.88,12.0871,48.4536,41.1083,0
1.23e+22,619.457,16.5995,46.3736,37.3178,0
1.23e+22,647.638,16.2398,44.59,39.8797,0
1.23e+22,625.9169999999998,16.7813,43.4278,37.2985,0
1.23e+22,731.702,15.2299,43.7331,48.0438,0
1.23e+22,515.004,11.2617,44.426,45.7306,0
1.22e+22,600.962,16.2873,44.1489,36.8976,0
1.2e+22,566.672,14.3812,42.9341,39.4037,0
1.2e+22,765.5830000000002,17.4614,42.5565,43.8443,0
1.18e+22,922.576,19.9351,40.9866,46.279,0
1.17e+22,871.806,17.2444,39.9002,50.5559,0
1.14e+22,872.419,19.7653,40.1838,44.1389,0
1.12e+22,920.303,18.1724,38.7245,50.6429,0
1.11e+22,723.4839999999998,13.7236,37.5822,52.7182,0
1.09e+22,679.823,14.0887,38.6458,48.2531,0
1.1e+22,843.38,19.5236,37.2227,43.198,0
1.08e+22,619.664,26.8182,35.7225,23.1061,0
1.08e+22,623.012,20.2701,38.6694,30.7355,0
1.09e+22,628.65,21.2649,41.6455,29.5628,0
1.06e+22,813.578,18.0728,39.5058,45.0167,0
1.05e+22,809.295,16.9842,39.4908,47.6499,0
1.04e+22,601.7919999999998,18.6892,40.7195,32.2,0
1.02e+22,945.117,20.0992,38.989,47.0226,0
1.02e+22,1264.73,26.3782,39.8642,47.9461,0
1.03e+22,2012.81,27.6668,42.849,72.7518,0
1.04e+22,1933.42,17.4424,40.4542,110.846,0
1.04e+22,1753.86,18.6461,39.0609,94.0602,0
1.05e+22,1503.23,14.985999999999999,39.5428,100.309,0
1.07e+22,1720.89,16.7187,40.9725,102.932,0
1.08e+22,1898.6,16.5444,39.0657,114.758,0
1.09e+22,1978.27,16.3818,40.4801,120.76,0
1.08e+22,1962.96,17.2927,40.1758,113.514,0
1.06e+22,1609.37,17.2178,38.9623,93.4712,0
1.07e+22,1554.29,18.832,39.5106,82.5347,0
8.98e+21,853.4789999999998,24.156999999999996,61.1743,35.3305,0
9.37e+21,1487.97,19.6746,58.7512,75.6289,0
1.01e+22,1709.89,23.9015,55.8004,71.539,0
1.05e+22,1947.01,25.5662,50.7798,76.1558,0
1.06e+22,1081.34,22.7591,50.5027,47.5123,0
1.08e+22,1082.19,20.4039,46.92,53.0386,0
1.13e+22,1009.72,19.1583,48.7479,52.70399999999999,0
1.18e+22,1253.74,25.335,47.0252,49.4866,0
1.26e+22,1439.98,26.5744,45.4676,54.1869,0
1.31e+22,932.54,19.2815,43.8752,48.3645,0
1.37e+22,1093.27,19.3799,42.6191,56.4126,0
1.43e+22,1019.13,15.7596,41.6747,64.6675,0
1.47e+22,773.398,15.6217,40.626,49.5079,0
1.51e+22,635.1659999999998,15.3519,43.7,41.3738,0
1.55e+22,1083.05,21.5908,42.5414,50.1624,0
1.58e+22,859.452,19.0552,42.2159,45.1033,0
1.61e+22,643.639,17.7765,43.85,36.2073,0
1.63e+22,846.5219999999998,21.938000000000002,44.052,38.587,0
1.64e+22,884.7739999999999,11.794,47.6496,75.01899999999998,0
1.64e+22,610.067,13.529000000000002,45.7428,45.0933,0
1.65e+22,756.201,20.5361,43.0626,36.823,0
1.65e+22,1152.18,17.9235,45.0721,64.2832,0
1.69e+22,820.262,17.5089,44.4441,46.8483,0
1.69e+22,774.457,16.0463,48.0272,48.2639,0
1.7e+22,562.869,19.6748,47.9536,28.6086,0
1.71e+22,787.0210000000002,16.6777,50.3957,47.19,1
1.72e+22,626.48,11.9904,49.3608,52.2485,1
1.72e+22,480.378,10.0779,52.5226,47.6665,1
1.72e+22,468.394,8.6597,49.7384,54.0889,1
1.75e+22,691.965,9.42963,50.1343,73.382,1
1.87e+22,1046.6,11.8395,44.8648,88.3989,1
1.88e+22,1021.1,9.472430000000001,45.77,107.797,1
1.89e+22,799.638,8.34607,44.8194,95.8101,1
1.93e+22,409.583,27.764,45.5475,14.7523,1
1.96e+22,707.7660000000002,40.0955,45.3522,17.652,1
1.97e+22,909.872,28.4335,41.7544,32.0,1
2.01e+22,1452.15,21.601999999999997,41.4094,67.2228,1
2.06e+22,1939.62,20.6661,39.2419,93.8551,1
2.14e+22,1856.35,15.2604,36.8114,121.645,1
2.31e+22,2334.45,23.3375,33.9939,100.03,1
2.4e+22,1672.67,20.5663,33.2552,81.3306,1
2.52e+22,1620.3,17.3242,32.8617,93.5284,1
2.6e+22,1965.37,19.7452,31.7309,99.5368,1
2.66e+22,2395.59,23.7321,34.1547,100.943,1
2.66e+22,1778.3,22.4089,35.5352,79.357,1
2.72e+22,1733.71,23.5417,33.036,73.6443,1
2.73e+22,1656.88,24.0949,33.3414,68.7648,1
2.72e+22,1531.85,38.3152,34.6437,39.9803,1
2.74e+22,2340.86,21.235,35.2663,110.236,1
2.76e+22,1778.25,18.7338,35.6479,94.9222,1
2.79e+22,1698.12,18.7833,37.2187,90.406,1
2.81e+22,1606.89,22.9389,38.0023,70.0508,1
2.79e+22,1212.55,18.4255,40.1845,65.8081,0
2.75e+22,1106.98,18.2227,40.5316,60.7472,0
2.74e+22,1428.99,20.5196,43.9673,69.6402,0
2.69e+22,1666.45,18.0054,47.0357,92.553,0
2.69e+22,1581.26,21.0847,43.2428,74.9956,0
2.67e+22,1935.47,25.528000000000002,45.5679,75.8175,0
2.67e+22,1956.93,24.9994,45.5206,78.2791,0
2.62e+22,2203.53,24.1468,47.4866,91.2554,0
2.66e+22,1290.37,24.9612,47.7431,51.695,0
2.72e+22,1272.99,24.5731,46.7619,51.8041,0
2.76e+22,2159.15,28.6962,46.4274,75.2417,0
2.78e+22,2251.87,27.5553,47.1172,81.722,0
2.79e+22,2026.26,28.5027,47.6933,71.09,0
2.75e+22,2108.35,25.4968,46.3229,82.6909,0
2.74e+22,2076.11,22.9113,48.4881,90.6152,0
2.72e+22,1379.37,17.1498,48.6773,80.4304,0
2.75e+22,1712.21,14.9882,49.4157,114.237,0
2.73e+22,1256.74,15.1103,50.5941,83.1711,0
2.71e+22,1456.27,12.228,54.6219,119.093,0
2.68e+22,1230.1,15.4878,56.1899,79.4238,0
2.67e+22,2187.72,20.5167,57.0694,106.631,0
2.63e+22,2360.34,18.0194,56.8882,130.989,0
9.87e+21,886.953,18.9859,69.9504,46.7164,0
1.01e+22,1125.02,23.1853,68.4545,48.5229,0
1.09e+22,1824.93,21.5267,66.7399,84.775,0
1.18e+22,2048.02,21.2941,65.282,96.1777,0
1.27e+22,1985.22,20.4861,61.8953,96.9058,0
1.31e+22,2160.2,19.7998,56.5945,109.102,0
1.35e+22,1846.45,19.0089,55.8544,97.1361,0
1.48e+22,1879.62,22.1259,49.7212,84.9511,0
1.77e+22,2249.23,22.0682,40.8442,101.922,0
1.84e+22,2150.68,23.8077,42.6027,90.3353,0
1.98e+22,2505.4,29.7343,37.8259,84.2595,0
2.11e+22,2390.68,28.5828,36.68,83.6406,0
2.13e+22,2068.97,26.1997,36.6956,78.9694,0
2.13e+22,1791.13,23.6516,34.4751,75.7298,0
2.12e+22,325.467,20.2714,32.7994,16.0555,0
2.11e+22,909.572,17.5999,34.1543,51.6805,0
2.09e+22,926.778,13.5519,34.5725,68.3873,0
2.13e+22,1316.3,18.9238,35.7114,69.5579,0
2.2e+22,899.069,18.5944,36.4582,48.3516,0
2.28e+22,1222.16,17.9409,38.0296,68.1215,0
2.28e+22,942.075,13.4403,38.2769,70.0933,0
2.31e+22,994.351,13.7997,37.7655,72.056,0
2.31e+22,1164.26,15.2986,35.9427,76.1027,0
2.32e+22,714.2460000000002,16.8742,36.2946,42.3277,0
2.32e+22,324.138,10.8582,36.1987,29.8519,0
2.32e+22,187.43400000000003,10.0654,34.5956,18.6216,0
2.3e+22,188.951,10.6992,37.1779,17.6603,0
2.29e+22,129.963,8.53994,39.0388,15.2183,0
2.29e+22,230.813,15.6071,40.816,14.789,0
2.24e+22,189.238,15.817,44.3392,11.9642,0
2.22e+22,198.893,13.7768,45.4958,14.4368,0
2.22e+22,153.273,12.8462,47.6296,11.9314,0
2.19e+22,171.868,13.9468,46.3933,12.3231,0
2.19e+22,133.546,12.905999999999999,45.4754,10.3476,0
2.14e+22,121.441,11.3423,48.3972,10.7069,0
2.14e+22,118.005,10.6577,51.2535,11.0723,0
2.11e+22,151.503,10.3954,48.3966,14.574000000000002,0
2.1e+22,100.531,6.52122,48.2446,15.416,0
2.07e+22,125.154,8.58302,49.2908,14.5816,0
2.03e+22,86.0894,7.4615100000000005,47.7961,11.5378,0
2.03e+22,95.0748,8.72446,48.9222,10.8975,0
2.04e+22,113.54,10.1133,49.0053,11.2268,0
2.03e+22,117.834,10.8532,49.524,10.8571,0
2.05e+22,219.998,15.7701,50.4461,13.9503,0
2.12e+22,905.349,8.35895,52.5291,108.309,0
2.11e+22,536.462,10.5203,51.2049,50.993,0
2.11e+22,464.715,11.9535,52.1481,38.8769,0
2.1e+22,627.0,10.9772,53.2267,57.1184,0
2.06e+22,585.795,12.5493,52.8747,46.6795,0
2.07e+22,539.821,10.6515,51.0226,50.6803,0
2.04e+22,644.456,6.8842300000000005,52.2059,93.6134,0
2.04e+22,252.967,16.175,48.6031,15.6394,0
2.04e+22,386.352,12.5862,53.4876,30.6965,0
1.97e+22,933.848,15.4822,52.6374,60.3175,0
1.95e+22,507.214,11.0536,51.9006,45.8868,0
1.89e+22,871.904,11.6974,48.5631,74.5383,0
1.92e+22,450.67,24.1324,51.5266,18.6749,0
1.9e+22,851.826,20.0343,54.1511,42.5184,0
1.88e+22,930.889,15.7907,55.1044,58.9517,0
1.88e+22,1020.38,13.1696,57.7075,77.4802,0
1.88e+22,963.693,14.0688,56.0354,68.4986,0
1.88e+22,940.239,14.8258,59.3704,63.4191,0
4.35e+21,886.076,20.0492,84.5176,44.1951,0
4.57e+21,953.85,12.6613,83.2855,75.3359,0
4.86e+21,934.192,18.3996,88.9816,50.7724,0
4.96e+21,1105.26,18.6417,87.2468,59.2899,0
4.89e+21,819.424,21.820999999999998,89.8157,37.5521,0
5.02e+21,2427.08,33.881,94.0648,71.6353,0
4.97e+21,3013.12,24.9008,94.7658,121.005,0
5.1e+21,2236.05,32.3121,96.7255,69.2016,0
5.16e+21,2607.57,20.6493,83.181,126.279,0
4.93e+21,1974.78,24.3443,77.0974,81.1188,0
4.96e+21,1957.48,18.0663,75.9072,108.35,0
5.12e+21,1669.64,21.2235,71.3042,78.6695,0
5.43e+21,1834.53,29.9494,71.9356,61.2542,0
5.77e+21,1647.86,23.9539,75.4718,68.7928,0
5.71e+21,1826.44,22.641,77.0413,80.6697,0
5.77e+21,1730.11,23.8017,76.8085,72.6883,0
5.65e+21,1673.61,33.2891,83.4804,50.2751,0
5.86e+21,2138.36,32.6289,86.8745,65.5358,0
5.87e+21,1829.43,20.713,83.4547,88.3227,0
6.13e+21,1874.3,28.5884,80.2398,65.5615,0
6.4e+21,2223.17,25.6624,71.2049,86.6313,0
6.65e+21,2092.59,38.1384,78.9487,54.8684,0
6.89e+21,3298.07,24.7215,77.9758,133.409,0
7.12e+21,2725.06,34.7726,81.9887,78.368,0
7.77e+21,3498.04,25.6771,78.7111,136.232,0
7.93e+21,3802.86,28.4863,72.6805,133.498,0
8.15e+21,2924.26,32.885999999999996,69.3486,88.9211,0
8.07e+21,2889.9,28.5135,67.5899,101.352,0
8.09e+21,3062.33,23.8888,61.8898,128.191,0
8.37e+21,1088.95,14.9688,64.0165,72.7483,0
8.4e+21,977.5,17.1371,66.66,57.04,0
8.54e+21,683.7810000000002,16.4173,67.6879,41.65,0
8.66e+21,385.724,17.1311,67.7663,22.516,0
9.62e+21,710.5160000000002,15.6024,60.9992,45.5389,0
1e+22,751.291,15.4648,61.1243,48.5807,0
1e+22,627.929,14.3682,64.215,43.7027,0
1.04e+22,666.247,14.4592,71.5561,46.0777,0
1.03e+22,654.643,13.072000000000001,64.6582,50.0798,0
1.04e+22,797.5930000000002,15.7472,65.4733,50.6498,0
1.06e+22,739.419,15.4505,60.3502,47.8573,0
1.06e+22,640.349,14.5513,60.162,44.0063,0
1.07e+22,734.9789999999998,13.9298,58.1472,52.7631,0
1.08e+22,569.577,14.8318,58.7428,38.4024,0
1.09e+22,706.265,12.2142,55.5331,57.8233,0
1.08e+22,583.2180000000002,12.6295,58.0931,46.179,0
1.14e+22,628.552,11.7317,55.3479,53.5772,0
1.19e+22,925.591,15.0442,53.8936,61.5248,0
1.24e+22,890.8939999999999,13.8279,50.775,64.4273,0
1.3e+22,955.316,16.3427,47.8739,58.4552,0
1.35e+22,1296.48,18.2317,46.5441,71.1114,0
1.38e+22,1166.01,17.0023,50.5586,68.5798,0
1.41e+22,1139.16,17.3946,49.6255,65.4893,0
1.43e+22,1126.66,13.7878,47.4112,81.714,0
1.42e+22,1045.58,16.5423,48.4784,63.2064,0
1.4e+22,1057.57,15.1224,50.7169,69.9338,0
1.43e+22,1008.32,14.2783,49.7658,70.6193,0
1.4e+22,1051.73,17.6123,52.1294,59.7157,0
1.4e+22,1171.92,15.967,53.418,73.3964,0
1.37e+22,1114.19,16.9004,51.2499,65.9267,0
1.34e+22,1151.15,15.0459,57.619,76.509,0
1.34e+22,1149.34,17.1893,56.5945,66.8637,0
1.34e+22,1122.49,16.5785,60.3832,67.7078,0
1.34e+22,1024.01,16.5158,63.6719,62.0019,0
1.32e+22,1006.09,19.1036,65.2185,52.6647,0
1.32e+22,1112.27,19.1551,63.7215,58.0666,0
1.26e+22,768.475,14.6845,69.4944,52.3324,0
1.22e+22,744.7610000000002,22.3395,69.9115,33.3383,0
1.18e+22,734.2460000000002,20.7083,69.6731,35.4566,0
1.15e+22,680.525,16.4881,72.9017,41.2737,0
1.11e+22,567.048,15.9121,75.2329,35.6363,0
1.11e+22,323.468,11.0113,73.9027,29.376,0
1.11e+22,213.787,12.9368,76.3512,16.5255,0
1.1e+22,274.665,14.2489,70.9276,19.2762,0
1.1e+22,290.082,15.1787,70.4041,19.1111,0
1.08e+22,262.735,15.5732,75.2205,16.871,0
1.07e+22,210.573,11.2451,81.7572,18.7258,0
1.05e+22,228.946,15.3176,83.6021,14.9466,0
7.72e+21,1437.91,37.4159,75.6286,38.4305,0
8.25e+21,1230.36,42.496,72.4055,28.9524,0
8.39e+21,1045.59,37.2786,68.1809,28.0479,0
9e+21,1109.63,33.0411,62.2977,33.5833,0
9.59e+21,1182.03,31.9658,57.2414,36.9779,0
1.04e+22,1196.29,24.4617,55.0985,48.9045,0
1.07e+22,881.495,22.6581,54.5857,38.9042,0
1.09e+22,1605.63,24.3239,56.5297,66.0103,0
1.11e+22,1314.2,18.4978,55.514,71.0465,0
1.15e+22,328.962,16.6753,56.5909,19.7275,0
1.18e+22,190.396,9.28433,56.346,20.5072,0
1.24e+22,352.09,11.7849,55.583,29.8764,0
1.29e+22,620.482,16.6395,52.6918,37.2897,0
1.33e+22,871.456,18.6778,57.1798,46.6573,0
1.37e+22,707.2860000000002,20.0087,55.5098,35.3489,0
1.42e+22,684.961,16.2001,54.7792,42.2813,0
1.43e+22,459.42,15.7962,52.1479,29.0842,0
1.43e+22,557.685,12.8601,47.3891,43.3655,0
1.44e+22,332.064,15.8179,50.6509,20.9929,0
1.46e+22,554.442,17.6886,52.3792,31.3446,0
1.46e+22,203.321,15.822000000000001,51.0619,12.8505,0
1.46e+22,197.278,11.1588,50.8658,17.6791,0
1.47e+22,290.982,23.36,45.3856,12.4564,0
1.45e+22,79.1425,8.87138,45.9665,8.9211,0
1.46e+22,64.2314,6.40029,46.887,10.0357,0
1.46e+22,60.0637,9.11617,48.385,6.5887,0
1.49e+22,332.889,9.23029,51.999,36.0649,0
1.52e+22,101.646,8.632539999999999,57.2996,17.1799,0
1.51e+22,40.812,8.96129,56.6704,5.86094,0
1.52e+22,71.3458,5.91659,56.1979,10.0374,0
1.51e+22,145.41899999999995,6.9633899999999995,55.4862,25.0457,0
1.5e+22,182.507,7.108,53.9104,21.9244,0
1.49e+22,109.059,5.8061300000000005,52.0632,16.5289,0
1.47e+22,121.359,8.32437,55.88,18.9068,0
1.49e+22,212.294,6.59805,59.757,24.6977,0
1.46e+22,71.947,6.4188,62.1716,16.6502,0
1.47e+22,150.25,8.59571,65.4142,17.4634,0
1.46e+22,148.174,4.32109,65.9277,16.8832,0
1.44e+22,192.284,8.60373,66.619,19.1008,0
1.48e+22,260.076,8.77639,65.9102,20.1313,0
1.47e+22,490.074,10.0668,64.0085,27.167,0
1.48e+22,92.193,12.919,60.872,10.5203,0
1.45e+22,214.103,18.0393,59.8403,12.0995,0
1.43e+22,87.1768,8.76334,59.5508,9.64168,0
1.4e+22,141.695,17.6952,59.5336,9.75782,0
1.39e+22,150.701,9.04166,59.3279,10.4333,0
1.39e+22,114.383,7.740880000000001,61.5252,8.6667,0
1.37e+22,279.42,9.6144,65.8476,15.2743,0
1.38e+22,356.722,19.3133,68.6033,16.9824,0
1.38e+22,496.699,14.4463,71.9047,34.4585,0
1.36e+22,489.143,14.5212,73.0051,25.5542,0
1.35e+22,608.758,14.4442,72.0808,31.2957,0
1.36e+22,555.979,13.198,75.8569,30.1011,0
1.36e+22,604.328,18.2935,81.035,29.2555,0
1.36e+22,302.853,21.0054,85.9599,18.7704,0
1.35e+22,447.682,14.4144,84.0228,20.8016,0
1.35e+22,1166.67,19.1414,83.7226,52.5473,0
1.36e+22,1212.81,19.4518,83.0338,63.1696,0
1.38e+22,1592.18,18.4704,87.686,45.5113,0
1.39e+22,709.961,20.6569,85.7217,31.9398,0
1.37e+22,2217.67,16.1346,84.8022,87.9774,0
1.44e+22,1771.92,21.5215,91.1505,68.9571,0
1.45e+22,2023.34,22.2022,91.1301,53.4627,0
1.49e+22,3009.94,19.1993,86.2841,88.912,0
1.49e+22,3009.94,19.1993,86.2841,88.912,0
1.49e+22,3009.94,19.1993,86.2841,88.912,0
1.49e+22,3009.94,19.1993,86.2841,88.912,0
1.49e+22,3009.94,19.1993,86.2841,88.912,0
1.49e+22,3009.94,19.1993,86.2841,88.912,0
9.72e+21,1702.15,14.0833,42.1177,120.863,0
9.64e+21,155.009,15.1641,40.5038,10.2221,0
9.29e+21,127.165,13.9154,38.5638,9.13844,0
9.35e+21,91.774,13.8754,37.1743,6.61415,0
9.37e+21,72.8597,8.66032,39.5369,8.41305,0
9.35e+21,75.3692,9.44298,38.6955,7.981510000000001,0
9.33e+21,16.9774,7.85611,39.6464,1.23254,0
9.27e+21,25.1105,13.7743,39.5659,2.12378,0
9.1e+21,142.321,11.8235,35.4185,8.2879,0
9.26e+21,386.564,5.33552,38.2832,14.7843,0
9.26e+21,147.968,6.52875,40.4292,7.8757100000000015,0
9.24e+21,197.871,7.36706,39.9639,13.1684,0
9.2e+21,183.783,7.5083,37.6524,34.9642,0
9.2e+21,293.964,6.00598,38.1589,55.3587,0
9.26e+21,218.04,6.5868199999999995,38.0069,35.296,0
9.27e+21,273.069,6.39768,39.1975,30.3933,0
9.34e+21,565.745,8.61048,36.5776,59.0845,0
9.3e+21,817.4060000000002,6.96627,37.7718,45.3115,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
9.19e+21,1548.25,7.93757,34.7461,85.5203,0
