Total Unsigned Flux (Mx),GWILL (Mm),Average Gradient across PIL (G),Effective Separation (pixels),PIL Length (Mm),Label
1.02e+22,630.4169999999998,9.65358,71.1137,37.4878,0
1.01e+22,669.846,16.7736,74.0393,57.2073,0
9.91e+21,306.16,16.8166,68.232,43.4815,0
9.91e+21,609.774,11.7091,70.0738,45.2053,0
9.78e+21,539.002,7.0411600000000005,71.9434,55.5756,0
9.57e+21,293.323,13.489,72.6185,36.3264,0
9.4e+21,298.685,9.69853,77.0438,58.1805,0
9.4e+21,224.658,8.07465,83.2027,39.6593,0
9.24e+21,240.815,5.133769999999999,82.6493,37.6707,0
9.08e+21,180.889,5.6647,88.875,26.8987,0
8.98e+21,207.781,6.39264,89.4832,24.6509,0
8.84e+21,308.717,6.724810000000001,88.5928,25.3608,0
8.85e+21,276.775,8.428930000000001,90.7189,21.9661,0
8.85e+21,342.366,12.173,100.466,25.6281,0
8.83e+21,324.197,12.6001,93.819,20.9538,0
8.65e+21,537.8430000000002,13.359000000000002,98.5488,31.107,0
8.59e+21,363.208,15.472000000000001,92.7083,16.6094,0
8.45e+21,932.792,17.2901,92.4881,43.4297,0
8.18e+21,555.885,21.8676,97.9984,22.6264,0
7.98e+21,488.8,21.4782,103.287,19.46,0
7.86e+21,1235.05,24.568,110.415,31.9288,0
7.66e+21,811.125,25.1182,111.036,14.9537,0
7.32e+21,843.952,38.6815,121.85,17.9036,0
7.16e+21,725.118,54.2424,125.119,20.1959,0
6.8e+21,552.0830000000002,47.1387,127.274,18.9647,0
6.82e+21,633.98,35.9042,140.27,22.0435,0
6.63e+21,488.107,29.1111,137.125,24.2232,0
6.59e+21,466.427,28.7604,140.984,27.647,0
6.5e+21,635.7769999999998,20.1504,143.911,45.0992,0
6.44e+21,411.95,16.8708,145.295,30.6198,0
6.36e+21,312.728,14.0973,148.875,26.6906,0
6.16e+21,393.029,13.4537,150.826,28.1398,0
5.83e+21,506.894,11.7168,142.482,29.6943,0
5.96e+21,519.626,13.967,154.608,25.5456,0
5.72e+21,327.514,17.0704,152.545,18.9287,0
5.6e+21,220.43,20.3411,143.47,16.4434,0
5.46e+21,322.458,17.3025,145.99200000000005,33.0201,0
4.97e+21,249.936,13.4054,153.202,18.251,0
4.91e+21,465.946,9.7655,158.38,31.6552,0
4.77e+21,226.359,13.6944,169.433,18.9636,0
4.79e+21,240.462,14.7194,165.83,17.5955,0
4.79e+21,240.462,14.7194,165.83,17.5955,0
8.24e+21,2675.01,50.8633,85.9372,52.5921,0
8.65e+21,2297.3,47.3497,85.5036,48.5177,0
8.82e+21,2433.87,56.8077,83.2491,42.844,0
8.69e+21,2334.69,46.9299,83.37799999999999,49.7484,0
8.74e+21,2177.29,44.8322,86.7986,48.5654,0
8.56e+21,1872.89,31.0511,78.9175,60.3165,0
9.33e+21,2132.68,42.6847,74.792,49.9636,0
9.97e+21,2068.07,42.9625,67.3559,48.1366,0
1.01e+22,2405.93,40.0834,64.683,60.0232,0
1.01e+22,1677.4,27.0626,71.0876,61.9824,0
9.74e+21,2030.45,28.7934,67.6345,70.5179,0
9.89e+21,1886.26,26.2593,69.0318,71.8319,0
9.79e+21,1940.22,30.0365,69.1569,64.5955,0
9.82e+21,1948.67,29.9773,73.3455,65.0048,0
1e+22,1753.09,25.7829,73.0053,67.9941,0
1e+22,1351.58,20.8044,72.309,64.96600000000001,0
1.02e+22,2176.7,22.0344,70.389,98.7864,0
1.02e+22,1241.66,21.8786,67.8908,56.7524,0
1.01e+22,1823.01,20.4074,69.9617,89.3306,0
9.95e+21,1624.12,23.0234,66.775,70.542,0
1.06e+22,2852.07,18.4863,67.5697,154.28,0
1.11e+22,2288.26,22.9515,70.402,99.6996,0
1.12e+22,2611.96,28.1334,68.3903,92.8418,0
1.12e+22,2699.18,27.3897,67.2897,98.5473,0
1.08e+22,945.291,17.2376,66.2975,54.8389,0
1.09e+22,2024.47,15.2821,69.0646,132.47299999999998,0
1.14e+22,2655.3,17.98,71.7331,147.681,0
1.13e+22,2481.06,16.5833,70.012,149.612,0
1.15e+22,2506.36,16.0625,71.6208,156.03799999999995,0
1.16e+22,2220.97,15.591,74.6749,142.452,0
1.22e+22,2739.24,16.0828,72.3733,170.321,0
1.28e+22,2825.58,22.069000000000003,71.715,128.034,0
1.3e+22,2069.02,17.5982,68.1635,117.57,0
1.35e+22,2842.15,20.1441,70.7954,141.091,0
1.33e+22,1569.61,18.6216,67.0561,84.2897,0
1.36e+22,2245.02,20.6775,68.7591,108.573,0
1.38e+22,2777.13,21.2794,69.9563,130.50799999999998,0
1.4e+22,3463.98,22.1192,70.3492,156.605,0
1.4e+22,2626.67,18.7277,72.6597,140.256,0
1.4e+22,2414.84,19.7154,74.9098,122.485,0
1.41e+22,2300.96,21.6963,78.5835,106.053,0
1.42e+22,1941.54,21.9496,76.9757,88.4543,0
1.42e+22,1962.44,21.6998,79.0998,90.4358,0
1.47e+22,1822.05,19.9738,75.1761,91.2222,0
1.55e+22,3380.13,26.7312,69.7822,126.449,0
1.62e+22,2227.18,24.1446,61.8347,92.2433,0
1.68e+22,1983.34,23.846999999999998,61.7603,83.1692,0
1.75e+22,2207.8,21.28,62.7167,103.75,0
1.8e+22,1649.41,21.2032,59.0342,77.7905,0
1.87e+22,3090.56,28.0506,57.3665,110.178,0
1.91e+22,3229.12,28.3609,53.5925,113.858,0
1.97e+22,3285.31,26.7453,49.3394,122.837,0
2.02e+22,2387.71,27.815,50.2432,85.8424,0
2.08e+22,2261.0,28.8045,49.2965,78.4946,0
2.09e+22,2045.18,25.3151,49.1022,80.7888,0
2.09e+22,2045.93,25.5797,50.2638,79.9824,0
2.09e+22,2279.29,22.5004,51.3592,101.3,0
2.06e+22,1905.31,22.4165,55.4642,84.9957,0
2.04e+22,1992.51,20.2446,57.2183,98.422,0
2.02e+22,2102.07,20.2422,56.7717,103.846,0
2.01e+22,2552.07,21.136,61.9954,120.745,0
1.99e+22,1677.9,19.0866,65.1249,87.91,0
1.93e+22,1762.22,17.5473,68.8928,100.427,0
1.91e+22,2121.13,21.9956,67.1726,96.4345,0
1.92e+22,2048.47,22.309,69.1489,91.8227,0
1.88e+22,2026.04,22.1233,71.0426,91.5795,0
1.9e+22,1923.61,22.6181,69.954,85.0473,0
1.89e+22,1858.31,20.6077,74.4657,90.1754,0
1.9e+22,1617.19,18.6866,75.6625,86.5427,0
1.87e+22,1342.36,17.1634,74.9817,78.2104,0
1.87e+22,1530.65,19.2606,72.2587,79.4707,0
1.88e+22,1621.19,19.8847,71.1295,81.5293,0
1.91e+22,1672.26,19.1618,75.9055,87.2707,0
9.55e+21,318.157,20.8585,26.19,15.2531,0
9.3e+21,244.71400000000003,21.1731,24.3722,11.5578,0
9.41e+21,423.772,14.7052,24.7542,28.8178,0
9.03e+21,194.189,17.5089,22.6311,11.0909,0
8.86e+21,199.761,12.2459,24.0593,16.3125,0
8.87e+21,183.004,12.7503,22.3477,14.3529,0
9.01e+21,464.874,17.9662,22.5258,25.8749,0
9.03e+21,528.119,21.7669,22.4898,24.2625,0
9.15e+21,486.455,22.9056,25.2687,21.2374,0
9.22e+21,446.457,17.7378,24.9933,25.1698,0
9.03e+21,511.382,14.9239,27.0897,34.266,0
8.9e+21,299.422,31.06,26.5424,9.64011,0
8.69e+21,335.319,12.6651,27.0615,26.4758,0
8.62e+21,202.186,11.4512,27.6014,17.6563,0
8.49e+21,239.741,18.1465,26.2926,13.2114,0
8.39e+21,308.338,65.9638,25.5836,4.67435,0
8.54e+21,203.99,34.0616,26.8096,5.98886,0
8.08e+21,878.561,21.1381,26.7116,26.6329,0
8.22e+21,928.778,26.8465,27.7789,25.0679,0
8.28e+21,1546.84,32.9878,27.658,25.7788,0
8.13e+21,839.8380000000002,37.0505,28.0528,26.221,0
7.91e+21,299.824,60.0042,28.8122,21.1419,0
7.7e+21,230.819,32.0292,28.0097,44.0141,0
7.57e+21,18.7772,14.1815,27.1248,1.71078,0
7.5e+21,31.7571,5.2442,26.3706,1.1041299999999998,0
7.39e+21,82.5463,10.9758,27.3674,6.7438699999999985,0
7.46e+21,68.3263,28.7621,27.5249,7.44096,0
7.45e+21,50.3499,12.2402,28.9815,8.06217,0
7.39e+21,12.5036,9.18246,27.8066,4.8049,0
7.17e+21,60.3023,6.24521,26.1948,7.9704,0
7.02e+21,27.2508,2.60226,25.735,7.5060600000000015,0
7.02e+21,30.6005,7.56578,28.1483,1.54178,0
6.92e+21,47.4923,3.6305,28.2042,3.76717,0
6.74e+21,86.1383,19.8475,28.0722,4.3796599999999986,0
6.79e+21,610.915,12.6069,26.8912,27.1722,0
6.85e+21,250.002,17.6121,27.2486,17.2874,0
6.74e+21,307.322,16.7632,27.3476,24.3825,0
6.73e+21,644.622,17.0887,27.5392,30.994,0
6.83e+21,373.312,23.6095,28.2767,24.6552,0
6.98e+21,537.651,16.6547,28.6754,27.0662,0
6.98e+21,645.461,12.6581,29.3591,31.5989,0
6.87e+21,379.2,20.2327,30.1282,24.0617,0
7.02e+21,633.008,17.7866,29.4548,34.7303,0
7.02e+21,633.008,17.7866,29.4548,34.7303,0
7.02e+21,633.008,17.7866,29.4548,34.7303,0
7.02e+21,633.008,17.7866,29.4548,34.7303,0
7.02e+21,633.008,17.7866,29.4548,34.7303,0
7.02e+21,633.008,17.7866,29.4548,34.7303,0
7.02e+21,633.008,17.7866,29.4548,34.7303,0
7.02e+21,633.008,17.7866,29.4548,34.7303,0
7.02e+21,633.008,17.7866,29.4548,34.7303,0
7.02e+21,633.008,17.7866,29.4548,34.7303,0
8.37e+22,20555.7,30.7057,33.7657,669.444,0
8.32e+22,17584.5,31.0092,32.881,567.073,0
8.24e+22,20500.2,27.8706,32.392,735.55,0
8.27e+22,21584.7,31.4133,32.7181,687.1210000000002,0
8.32e+22,18630.4,30.252,31.8905,615.84,0
8.47e+22,21211.8,35.4029,33.0248,599.154,0
8.85e+22,21579.8,28.8749,30.419,747.3539999999997,0
8.96e+22,16794.4,32.7388,31.3209,512.982,0
9.09e+22,20389.6,30.0624,30.2602,678.2410000000001,0
9.18e+22,18533.9,26.4342,28.9992,701.132,0
9.24e+22,16617.3,23.8081,29.2786,697.97,0
9.25e+22,14826.9,22.7602,27.2686,651.438,0
9.29e+22,12861.5,24.9852,29.1045,514.764,0
9.29e+22,15730.4,26.1365,29.1264,601.855,0
9.32e+22,12944.6,29.5903,26.3321,437.46,0
9.37e+22,15111.7,27.4309,27.6824,550.9,0
9.19e+22,13858.5,24.4673,26.621,566.411,0
9.16e+22,13655.6,26.1054,26.0634,523.096,0
9.22e+22,17806.3,27.4027,25.5279,649.8009999999998,0
9.18e+22,15905.1,22.3411,26.8569,711.919,0
9.2e+22,17623.8,23.0883,26.0647,763.323,0
9.21e+22,16568.2,26.7295,26.449,619.846,0
9.26e+22,17545.9,26.7951,25.5614,654.819,0
9.24e+22,17313.0,25.7846,24.632,671.448,0
9.3e+22,16653.0,24.33,25.21,684.4630000000002,0
9.41e+22,16776.8,28.6872,24.3434,584.819,0
9.58e+22,19406.4,29.5035,25.5855,657.7660000000002,0
9.64e+22,15798.3,25.4684,24.8328,620.311,0
9.68e+22,15799.1,25.2701,25.2096,625.2080000000002,0
9.68e+22,15538.7,27.4306,25.5778,566.472,0
9.69e+22,15299.9,26.2193,27.7404,583.536,0
9.62e+22,14196.2,27.0694,27.3853,524.437,0
9.53e+22,15261.5,24.9237,26.6107,612.3290000000002,0
9.54e+22,15167.7,29.6776,28.11,511.081,0
9.43e+22,13103.1,28.1283,28.6415,465.835,0
9.38e+22,12796.3,26.9218,28.242,475.315,0
9.39e+22,13140.1,24.4052,27.7295,538.413,0
9.34e+22,14756.8,27.076,27.5375,545.013,0
9.3e+22,13418.8,26.964000000000002,28.0339,497.656,0
9.28e+22,14464.0,23.9757,27.8562,603.279,0
9.27e+22,14574.7,25.2423,27.2341,577.393,0
9.22e+22,13364.6,27.5385,26.6805,485.306,0
9.2e+22,14102.8,26.4583,26.4259,533.019,0
9.19e+22,14022.9,33.6742,25.5769,416.42800000000005,0
9.25e+22,17458.1,32.8642,26.0428,531.2180000000002,0
9.27e+22,17793.3,32.7749,26.8197,542.893,0
9.31e+22,15223.4,29.8114,26.4106,510.657,0
9.35e+22,15877.8,34.0884,25.0305,465.783,0
9.39e+22,16145.1,32.8178,24.8993,491.963,0
9.51e+22,20511.5,33.1818,25.2092,618.156,0
9.47e+22,15395.7,33.2356,25.3128,463.23,0
9.5e+22,18539.6,32.3044,24.635,573.9019999999998,0
9.4e+22,22486.8,30.1131,26.1017,746.7460000000003,0
9.39e+22,18030.9,29.3335,27.2234,614.685,0
9.27e+22,17075.5,36.2819,25.0118,470.635,0
9.31e+22,12661.8,35.7266,26.646,354.408,0
9.31e+22,14358.7,30.4728,26.6608,471.196,0
9.32e+22,13982.9,29.8622,26.1437,468.247,0
9.4e+22,17150.7,27.9421,26.4545,613.795,0
1.98e+22,1265.19,16.6828,54.1686,75.8379,0
1.93e+22,1441.72,16.7105,55.28100000000001,86.2765,0
1.93e+22,1871.31,24.6326,52.9229,75.9689,0
1.9e+22,2243.63,14.7997,54.0942,151.6,0
1.9e+22,1796.88,12.1891,55.1606,147.417,0
1.86e+22,2030.38,12.9306,58.8469,157.02100000000004,0
1.83e+22,2304.57,13.7455,57.8837,167.66,0
1.81e+22,2304.76,12.8397,57.3358,179.503,0
1.77e+22,2574.12,13.1959,62.5254,195.07,0
1.76e+22,2877.3,12.8998,64.2774,223.05,0
1.77e+22,3212.28,14.6058,64.4999,219.932,0
1.76e+22,2831.6,13.8592,64.8644,204.312,0
1.77e+22,2533.34,17.4594,62.5891,145.099,0
1.77e+22,2331.81,17.5011,64.2585,133.238,0
1.77e+22,2548.51,12.4582,63.8891,204.565,0
1.78e+22,2427.36,17.1378,63.8405,141.638,0
1.79e+22,3199.57,20.2448,62.1671,158.04399999999995,0
1.82e+22,4076.14,20.0286,59.724,203.516,0
1.81e+22,3034.8,17.2912,62.0322,175.511,0
1.81e+22,2993.44,17.5718,61.7998,170.355,0
1.82e+22,3400.7,19.9362,61.8947,170.579,0
1.8e+22,2176.6,13.8426,59.608,157.239,0
1.81e+22,2652.81,14.9658,60.2852,177.25799999999995,0
1.82e+22,2693.06,15.8395,59.1898,170.02200000000005,0
1.83e+22,3255.35,18.6704,57.996,174.359,0
1.84e+22,4090.73,21.5312,56.0865,189.991,0
1.83e+22,3099.85,23.2472,58.8557,133.343,0
1.83e+22,3421.43,25.7067,58.4457,133.095,0
1.81e+22,2749.04,24.0024,58.8885,114.532,0
1.79e+22,2548.66,24.7371,58.1381,103.03,0
1.74e+22,1686.44,10.2577,57.4878,164.407,0
1.75e+22,1966.39,11.3085,56.6836,173.886,0
1.72e+22,2126.52,10.9198,59.2508,194.74,0
1.69e+22,1854.2,13.1251,59.9953,141.27100000000004,0
1.66e+22,1655.86,13.196,59.6875,125.482,0
1.63e+22,1403.4,13.4594,59.4492,104.269,0
1.6e+22,1200.65,11.5987,64.1727,103.516,0
1.59e+22,911.979,15.4364,64.8792,59.0798,0
1.58e+22,728.835,16.7236,72.0394,43.5812,0
1.55e+22,1245.86,20.9798,70.6703,59.3838,1
1.52e+22,1065.96,17.8072,71.0021,59.861,1
1.5e+22,1411.51,18.3582,77.0753,76.8874,1
1.48e+22,900.444,19.1247,75.402,47.0828,1
1.49e+22,1095.07,13.5947,74.1186,80.551,1
1.45e+22,917.51,20.1631,75.4388,45.5044,1
1.45e+22,1258.78,18.6733,77.9954,67.4108,1
1.43e+22,1227.68,14.559000000000001,76.257,84.3243,1
1.44e+22,1682.71,17.5993,80.2894,95.6122,1
1.41e+22,1830.83,15.645999999999999,83.8063,117.016,1
1.41e+22,1447.98,13.6445,79.656,106.122,1
1.41e+22,2249.53,15.8898,82.5013,141.571,1
1.3e+22,1225.15,11.0464,79.4226,110.909,1
1.3e+22,1852.79,11.2147,81.5127,165.21099999999996,1
1.28e+22,1793.33,13.8631,76.703,129.36,1
1.27e+22,2308.43,18.5446,78.1047,124.48,1
1.27e+22,2017.71,16.7695,81.1918,120.32,1
1.25e+22,2370.81,18.3771,76.3144,129.009,1
6.46e+22,15639.7,36.226,26.3998,431.727,1
6.41e+22,15666.1,34.7466,28.0305,450.867,1
6.48e+22,17353.3,35.407,29.5359,490.11,1
6.33e+22,14159.9,31.0959,26.1084,455.362,1
6.31e+22,11264.0,34.728,27.6918,324.349,1
6.33e+22,12253.2,33.6502,27.487,364.135,1
6.3e+22,12507.9,32.3258,27.3729,386.93300000000005,1
6.31e+22,10323.9,32.3994,27.9378,318.646,0
5.98e+22,8269.27,42.1319,28.8194,196.271,0
6.01e+22,8170.36,36.6249,30.2895,223.082,0
5.97e+22,7811.46,32.4882,30.3141,240.44,0
5.95e+22,6874.72,33.285,31.1965,206.541,0
5.92e+22,7438.55,36.6968,31.1496,202.703,0
5.92e+22,6821.6,34.137,31.7654,199.83,0
5.89e+22,6550.82,35.516,33.2325,184.447,0
5.86e+22,6102.45,27.8343,31.5484,219.242,0
5.75e+22,4927.6,29.3554,31.8348,167.86,0
5.68e+22,5477.51,25.4322,32.6558,215.377,0
5.65e+22,4888.53,26.6917,32.6129,183.148,0
5.65e+22,5519.56,17.6474,31.675,312.769,0
5.68e+22,4318.6,21.9924,32.942,196.368,0
5.63e+22,3728.98,18.3082,32.6771,203.678,0
5.62e+22,4970.84,22.6187,33.7001,219.767,0
5.62e+22,3779.49,20.8209,32.8358,181.524,0
5.63e+22,4671.2,18.4544,33.6358,253.121,0
5.68e+22,4333.81,16.3315,33.0402,265.365,0
5.77e+22,4038.5,16.8668,33.8664,239.435,0
5.83e+22,3926.07,18.4391,32.3081,212.921,0
5.89e+22,5131.78,18.271,33.558,280.87,0
5.96e+22,5660.23,20.9898,34.9278,269.666,0
5.95e+22,4670.11,23.3523,34.698,199.985,0
5.96e+22,4870.35,24.5847,33.1928,198.105,0
5.95e+22,7322.59,27.7621,34.2865,263.762,0
5.96e+22,7860.63,29.4803,37.1108,266.64,0
5.92e+22,6640.25,30.3223,35.6298,218.989,0
5.93e+22,6537.97,25.6718,35.7654,254.675,0
5.94e+22,5849.07,26.9071,35.4477,217.38,0
6e+22,6824.06,30.3336,34.6782,224.967,0
6.03e+22,5900.14,27.5468,35.043,214.186,0
6.01e+22,4414.09,22.9181,35.6807,192.603,0
6.42e+22,16614.9,43.165,45.963,384.916,0
6.15e+22,5962.83,27.3071,34.9831,218.362,0
6.15e+22,8527.81,37.3491,34.452,228.327,0
6.22e+22,8631.61,38.0873,34.9883,226.627,0
6.23e+22,8491.51,37.9891,34.5312,223.525,0
6.24e+22,8145.4,23.8819,36.2074,341.07,0
6.24e+22,9804.1,26.4292,35.4076,370.957,0
6.36e+22,11866.0,27.3375,36.0354,434.055,0
6.39e+22,10468.8,30.4148,34.6801,344.202,0
6.4e+22,9194.44,35.8634,35.688,256.374,0
6.39e+22,12308.7,29.4115,36.2681,418.499,0
6.37e+22,11234.3,35.7606,34.861999999999995,314.152,0
6.34e+22,12831.0,38.1198,38.6755,336.596,0
3.47e+22,221.043,11.6762,248.158,18.9311,1
3.48e+22,221.905,11.5429,247.731,19.2244,1
3.5e+22,330.7630000000001,11.1528,259.732,29.6574,1
3.52e+22,241.443,14.4758,257.172,16.6791,1
3.53e+22,321.637,11.4138,259.81,28.1797,1
3.53e+22,180.212,9.46194,269.751,19.046,1
3.55e+22,206.055,9.70475,257.409,21.2324,1
3.54e+22,235.992,8.0116,251.314,29.4563,1
3.55e+22,203.317,9.58586,266.126,21.2101,1
3.55e+22,403.119,11.5641,263.397,34.8595,1
3.55e+22,171.798,9.86688,266.219,17.4116,1
3.56e+22,221.018,8.28849,276.187,26.6656,1
3.57e+22,283.092,8.205910000000001,278.367,34.4986,1
3.57e+22,208.857,9.35576,305.916,22.3239,1
3.59e+22,291.097,11.0467,309.526,26.3515,1
3.59e+22,480.771,17.1772,297.661,27.9889,1
3.61e+22,746.306,21.0759,300.855,35.4104,1
3.64e+22,1053.07,25.0989,310.497,41.957,1
3.59e+22,633.09,21.2373,352.526,29.8103,1
3.58e+22,468.942,17.4146,374.037,26.9281,1
3.57e+22,490.099,15.5889,387.642,31.439,1
3.56e+22,436.147,13.5914,369.399,32.0899,1
3.54e+22,460.133,13.901,365.93800000000016,33.1007,0
3.43e+22,619.086,22.7401,420.538,27.2244,0
3.44e+22,669.938,22.6338,409.056,29.599,0
3.45e+22,702.612,22.2972,397.211,31.5112,0
3.45e+22,609.614,17.8673,401.971,34.119,0
3.45e+22,700.9960000000002,19.7443,393.771,35.5037,0
3.44e+22,559.878,13.3853,390.026,41.8278,0
3.43e+22,660.752,18.1148,392.289,36.4758,0
3.45e+22,784.74,20.9932,384.12,37.3807,0
3.44e+22,595.361,17.2587,399.948,34.4963,0
3.44e+22,663.763,18.8783,395.32,35.1601,0
3.43e+22,739.38,22.2981,390.157,33.1589,0
3.42e+22,887.309,23.3198,413.316,38.0496,0
3.45e+22,945.632,24.8077,417.25,38.1185,0
3.44e+22,1007.03,24.344,405.902,41.3667,0
3.46e+22,1272.73,31.9343,404.767,39.8546,0
3.45e+22,1030.14,28.8339,411.098,35.7268,0
3.44e+22,1227.74,26.8919,429.726,45.6547,0
3.44e+22,1013.93,25.4448,462.83,39.8483,0
3.45e+22,1139.41,27.4031,484.576,41.5795,0
3.41e+22,977.333,21.5842,533.688,45.28,0
3.41e+22,873.6469999999998,23.1626,556.658,37.718,0
3.47e+22,1321.72,25.6815,536.493,51.4657,0
3.43e+22,753.635,16.5392,543.425,45.5666,0
3.44e+22,700.922,16.3784,517.192,42.7955,0
3.44e+22,651.784,15.6362,543.944,41.6843,0
3.46e+22,1040.07,22.4003,581.186,46.4312,0
3.41e+22,732.686,23.7156,627.785,30.8947,0
3.4e+22,1230.2,29.1908,634.659,42.1433,0
3.4e+22,824.7869999999998,27.076999999999998,623.5930000000002,30.4608,0
3.38e+22,1476.41,27.6559,619.2090000000002,53.3851,0
3.36e+22,664.567,19.6945,654.008,33.7438,0
3.34e+22,1534.82,27.3516,655.591,56.1143,0
3.67e+22,4765.75,46.8406,307.913,101.744,0
3.36e+22,1678.98,33.0013,666.175,50.8761,0
3.5e+22,2071.1,31.1411,578.879,66.5071,0
3.48e+22,1777.15,41.3726,529.126,42.9548,0
3.49e+22,2237.02,30.5336,562.293,73.2641,0
1.03e+22,1400.86,13.5621,61.26600000000001,103.292,0
1.01e+22,1359.74,14.8342,63.7959,91.6626,0
1.03e+22,2351.92,20.7947,62.9331,113.102,0
1.02e+22,1423.46,16.7487,62.3887,84.9891,0
1.01e+22,2747.13,22.3132,62.2809,123.117,0
1.02e+22,2215.06,18.4435,61.254,120.1,0
1.02e+22,1577.76,13.7626,59.4982,114.641,0
1.02e+22,2355.1,18.0048,59.6635,130.804,0
1.05e+22,2843.13,26.1868,59.8382,108.571,0
1.04e+22,2696.25,20.9224,58.9858,128.869,0
1.06e+22,2390.0,18.887,55.5022,126.542,0
1.06e+22,2309.45,17.8623,58.374,129.292,0
1.04e+22,3311.66,18.5971,55.6849,178.074,0
1.03e+22,3285.62,19.1051,58.225,171.976,0
1.03e+22,3152.9,19.7844,57.18,159.363,0
9.54e+21,1214.78,18.4136,57.8915,65.9718,0
9.49e+21,869.578,15.6336,58.4556,55.6224,0
9.68e+21,2303.17,12.2641,60.0491,187.798,0
9.74e+21,1841.08,13.9857,62.1537,131.64,0
9.33e+21,1598.04,11.0633,65.819,144.445,0
9.05e+21,1451.05,15.0172,62.2628,96.6258,0
8.92e+21,1109.11,17.0682,68.7066,64.9812,0
8.39e+21,1127.34,14.265,70.5998,79.0285,0
8.29e+21,1081.87,10.6325,70.7704,101.751,0
8.43e+21,1322.76,12.9793,68.57600000000001,101.913,0
8.33e+21,1458.46,10.4688,66.922,139.315,0
8.2e+21,875.895,10.6175,61.0852,82.4954,0
7.99e+21,710.431,11.6861,63.4774,60.7928,0
7.84e+21,617.966,10.3775,69.1649,59.5486,0
7.51e+21,519.03,7.67455,67.9494,67.63,0
7.76e+21,1058.84,9.50835,65.9083,111.359,0
7.77e+21,1197.82,11.5917,61.7807,103.334,0
7.4e+21,519.763,6.12069,59.5415,84.919,0
7.26e+21,1121.21,13.1044,64.3298,85.5599,0
7.17e+21,1531.23,15.3482,66.0784,99.7662,0
7.12e+21,1133.8,13.6509,70.9451,83.0571,0
6.62e+21,158.78799999999995,8.15472,68.4576,19.4719,0
6.49e+21,373.007,14.581,66.132,25.5817,0
6.49e+21,857.909,10.57,70.3425,81.1645,0
6.69e+21,352.8130000000001,17.8317,71.3094,19.7857,0
6.88e+21,1373.43,19.3583,72.3222,70.94800000000002,0
6.89e+21,1070.93,11.4768,72.0779,93.3125,0
6.89e+21,1557.14,15.8123,73.2053,98.4767,0
6.78e+21,713.8539999999998,12.6758,74.2969,56.3163,0
6.91e+21,1733.91,12.1193,79.7091,143.07,0
6.91e+21,1461.53,13.3236,76.7173,109.695,0
6.77e+21,593.95,11.4849,77.503,51.7157,0
6.57e+21,761.815,9.99607,76.0264,76.2115,0
6.46e+21,712.175,14.9948,79.2153,47.4948,0
6.54e+21,441.392,12.1211,81.8783,36.4152,0
6.39e+21,653.997,16.5401,85.1544,39.5401,0
6.12e+21,1186.5,13.6146,86.2221,87.1488,0
6.24e+21,1240.75,12.0997,89.8613,102.544,0
5.96e+21,1184.98,12.2771,85.7212,96.5197,0
5.96e+21,1543.55,9.59148,81.9195,160.929,0
5.9e+21,1628.3,12.9977,78.6919,125.276,0
5.7e+21,1164.16,11.8584,78.5452,98.1719,0
5.45e+21,1988.58,12.4871,73.1794,159.251,0
5.29e+21,1350.79,11.5243,78.4426,117.212,0
5.69e+21,1307.42,11.9304,82.9584,109.587,0
5.22e+21,596.889,10.0313,86.8101,59.5027,0
5.27e+21,1147.27,9.292489999999999,86.845,123.462,0
1.13e+22,1282.03,22.8027,56.4889,56.2227,1
1.17e+22,1848.63,26.3301,57.2214,70.2098,1
1.17e+22,2059.93,22.8241,54.86600000000001,90.2525,1
1.19e+22,1938.11,25.9024,53.7639,74.8237,1
1.2e+22,1649.96,25.4821,53.6386,64.7499,1
1.26e+22,2174.65,29.151,50.6463,74.5994,1
1.32e+22,2336.15,32.4299,49.1522,72.0368,1
1.34e+22,2522.07,40.5597,47.1362,62.1817,1
1.38e+22,1801.32,31.6831,46.1837,56.8543,1
1.41e+22,1686.03,40.1168,43.9866,42.028,1
1.44e+22,2228.79,53.1998,46.6913,41.8947,1
1.46e+22,2963.37,35.7416,44.7202,82.9109,1
1.46e+22,2376.09,55.0984,46.4226,43.1245,1
1.49e+22,2742.13,63.802,49.2744,42.9787,1
1.51e+22,2632.44,57.2697,49.2128,45.9657,1
1.52e+22,2298.87,32.1714,49.3703,71.4569,1
1.56e+22,2950.04,32.2171,47.872,91.5675,1
1.55e+22,3722.79,38.4948,49.9911,96.7089,1
1.55e+22,3303.34,44.7892,47.4063,73.7531,1
1.54e+22,3974.48,56.4226,49.4575,70.4413,1
1.56e+22,4730.54,40.4195,50.209,117.036,1
1.54e+22,3325.79,33.5928,48.3958,99.0031,1
1.55e+22,2720.88,27.3885,46.673,99.344,1
1.54e+22,3109.14,25.1997,50.9844,123.38,1
1.54e+22,2953.46,36.2091,48.7349,81.5667,1
1.54e+22,3494.23,33.7086,48.7387,103.66,1
1.53e+22,3412.32,26.5935,50.4371,128.314,1
1.52e+22,3335.65,27.8456,53.0038,119.791,1
1.49e+22,2967.18,36.0674,52.2465,82.2677,1
1.46e+22,3505.61,27.0618,56.3502,129.541,1
1.44e+22,2505.55,32.1105,56.6329,78.0291,1
1.42e+22,2023.51,22.7893,57.6705,88.7923,1
1.4e+22,1887.38,27.4193,60.4881,68.8339,1
